HDF5 "data_lowLumi_pt_250_500.h5" {
DATASET "/data/block0_values" {
   DATATYPE  H5T_IEEE_F64LE
   DATASPACE  SIMPLE { ( 4060, 14 ) / ( 4060, 14 ) }
   DATA {
      499.975, -0.34043, -3.12406, 35.7638, 0.0169224, 6.06029e-05, 12.5058, 0.00393692, 1.18158, 0.797111, 0.724045, 0.674615, 0.908337, 0.026663,
      470.526, 1.44799, -0.463162, 79.07, 0.0524473, 0.00080067, 5.54987, 0.000964511, 0.924677, 0.752034, 0.679503, 0.813294, 0.903554, 0.136669,
      455.01, -1.67287, -2.26031, 56.402, 0.0303009, 0.000229075, 8.23403, 0.000417458, 0.892902, 0.630183, 0.538919, 0.705769, 0.855178, 0.106421,
      387.414, -1.00211, -2.68838, 77.4124, 0.0927895, 0.00188804, 2.36328, 0.00220617, 0.975771, 0.461347, 0.338407, 0.472803, 0.733519, 0.324391,
      442.473, -1.10352, -2.36758, 86.479, 0.0495316, 0.000909443, 7.48389, 0.00217419, 0.782566, 0.668635, 0.432825, 0.854414, 0.647326, 0.0418297,
      435.186, 2.40917, 1.59641, 95.7308, 0.0639008, 0.00159071, 6.09635, 0.000102291, 0.970433, 0.84158, 0.641851, 0.867221, 0.762674, 0.317174,
      365.663, 0.0644196, 0.416881, 97.6537, 0.105246, 0.00406912, 3.49048, 0.015731, 0.876967, 0.80452, 0.584953, 0.917389, 0.727083, 0.128834,
      431.887, 0.597283, -0.140031, 78.2373, 0.061639, 0.00131155, 5.60038, 0.00720192, 0.799553, 0.529291, 0.361368, 0.661984, 0.682741, 0.164933,
      348.822, 0.736982, 2.09207, 145.562, 0.257727, 0.0214567, 1.25338, 0.0056407, 1.11233, 0.579353, 0.46184, 0.520846, 0.797165, 0.618477,
      473.86, -0.356456, -1.5501, 81.911, 0.0686717, 0.00117696, 3.63437, 0.00639721, 0.901278, 0.579121, 0.474301, 0.642555, 0.819002, 0.177499,
      464.207, 0.462262, 2.94525, 70.802, 0.0572485, 0.000661919, 3.52788, 0.00441175, 0.957203, 0.570966, 0.498638, 0.596494, 0.873324, 0.150553,
      356.614, 0.326346, -1.99425, 154.18, 0.239536, 0.0207005, 1.50615, 0.0151363, 1.34743, 0.721216, 0.435009, 0.535255, 0.60316, 0.471479,
      431.133, 0.607916, 2.58734, 89.2224, 0.0599538, 0.00129417, 6.00539, 0.00865899, 1.09416, 0.954647, 0.77928, 0.872492, 0.816302, 0.0580064,
      438.996, -1.72463, 0.329372, 92.6144, 0.075625, 0.00191765, 4.43376, 0.000450591, 0.880728, 0.858425, 0.672689, 0.974677, 0.783632, 0.228584,
      437.146, 1.20778, -2.58785, 83.1914, 0.0581268, 0.000932427, 4.74774, 0.000889984, 0.64607, 0.440317, 0.350183, 0.681531, 0.795298, 0.20159,
      460.336, -0.109592, -0.967582, 73.2745, 0.037156, 0.000494348, 9.63708, 0.011278, 0.91763, 0.836407, 0.719155, 0.911486, 0.859814, 0.247295,
      499.506, -0.244915, -2.48728, 110.021, 0.0857166, 0.00208376, 3.30867, 0.0112424, 1.78779, 0.692467, 0.575073, 0.387331, 0.830471, 0.143112,
      442.108, 1.34341, -1.55739, 90.8662, 0.096698, 0.000834497, 0.922936, 0.00030848, 0.743847, 0.141336, 0.124236, 0.190007, 0.879014, 0.424185,
      412.195, 0.843177, -0.993805, 67.8928, 0.0392661, 0.000517924, 8.55486, 0.00333951, 0.833789, 0.752149, 0.597074, 0.902086, 0.793824, 0.309314,
      442.768, 0.709783, -0.301856, 116.562, 0.104083, 0.00259257, 2.29927, 0.00448211, 0.695916, 0.306065, 0.25251, 0.439801, 0.825021, 0.756863,
      483.643, 1.25438, 1.42758, 119.199, 0.127517, 0.00179581, 0.866077, 0.000541058, 1.41968, 0.155444, 0.127376, 0.109492, 0.819437, 0.471694,
      464.166, -0.324971, 1.25659, 180.42, 0.211675, 0.00614315, 0.647715, 0.00832753, 0.868827, 0.105883, 0.097217, 0.121869, 0.918155, 0.701698,
      418.86, -2.60696, 0.426876, 62.3101, 0.0425362, 0.000326089, 4.23701, 1.11553e-05, 0.762249, 0.467734, 0.377707, 0.613624, 0.807524, 0.260919,
      495.468, -0.803813, -2.12877, 65.3474, 0.0422496, 0.000463446, 6.14511, 0.00248303, 1.00612, 0.869665, 0.692735, 0.864375, 0.796554, 0.0826274,
      473.252, -1.63298, -1.17689, 46.623, 0.0493992, 0.000255601, 2.12032, 6.7692e-05, 1.01567, 0.557471, 0.39036, 0.54887, 0.700234, 0.138009,
      432.251, 1.76362, 2.10014, 49.8734, 0.0422848, 0.000298046, 3.94213, 0.000123359, 0.837983, 0.535294, 0.478906, 0.638788, 0.894661, 0.220939,
      423.313, 0.915939, -2.56161, 76.5984, 0.0693298, 0.00131489, 3.94577, 0.00209717, 0.976026, 0.799331, 0.639237, 0.818964, 0.799715, 0.104616,
      466.878, 0.488871, -2.08469, 47.5364, 0.0135772, 6.00383e-05, 23.9881, 0.00309639, 1.17504, 0.868662, 0.800533, 0.739262, 0.921571, 0.0199436,
      426.419, -2.53427, -0.114772, 85.8784, 0.0733739, 0.00181184, 4.58663, 4.54507e-05, 0.893179, 0.607769, 0.467629, 0.680456, 0.76942, 0.235098,
      402.799, -1.0279, -0.513572, 78.4812, 0.0681305, 0.00131704, 4.16462, 0.00306857, 0.934125, 0.833378, 0.656338, 0.892148, 0.787563, 0.0965464,
      465.436, -0.194769, 1.75133, 62.6117, 0.043766, 0.00051522, 6.14585, 0.00780186, 0.99567, 0.724973, 0.59111, 0.728126, 0.815355, 0.0613872,
      452.946, 0.30496, -2.69446, 42.3002, 0.0276575, 0.000153744, 7.26705, 0.00415208, 0.961809, 0.853799, 0.718311, 0.887702, 0.841311, 0.041033,
      456.9, 1.04412, -1.27564, 153.717, 0.190411, 0.00915299, 1.32582, 0.00235784, 1.14953, 0.368884, 0.338475, 0.320899, 0.917567, 0.488587,
      478.774, -2.02462, -1.24746, 63.2322, 0.0387806, 0.000332647, 5.70349, 7.91557e-05, 0.953967, 0.852929, 0.702213, 0.894087, 0.823296, 0.0639622,
      414.283, -0.633758, -2.19365, 64.4613, 0.0449459, 0.000645251, 7.10654, 0.00402029, 0.849147, 0.671712, 0.585039, 0.791044, 0.870966, 0.444793,
      412.979, 0.203008, -2.35797, 112.254, 0.125766, 0.00481934, 2.42268, 0.0141466, 0.834525, 0.46628, 0.32607, 0.558737, 0.699301, 0.317585,
      485.786, -0.606502, 0.933153, 110.045, 0.0761612, 0.00220091, 4.98197, 0.00831269, 0.935669, 0.910327, 0.70968, 0.972915, 0.779588, 0.650416,
      481.686, -0.660981, -0.480383, 71.1315, 0.0267432, 0.000287167, 15.0139, 0.00706909, 0.968034, 0.87971, 0.720391, 0.908759, 0.818896, 0.0169037,
      455.006, 1.72485, 1.77535, 74.3433, 0.0594742, 0.000866711, 4.11991, 0.000387273, 0.786822, 0.428124, 0.37861, 0.544118, 0.884347, 0.31641,
      452.835, -0.0666487, -3.1203, 49.3545, 0.0213744, 0.000149657, 15.3254, 0.00974035, 0.805892, 0.678018, 0.535813, 0.841326, 0.790264, 0.038038,
      425.202, 1.75931, -1.38581, 57.7081, 0.0480844, 0.000566117, 5.09205, 0.000296247, 0.932922, 0.668096, 0.56834, 0.716133, 0.850686, 0.271033,
      260.738, -1.40236, 0.0587755, 53.7761, 0.0820128, 0.00186601, 3.38274, 0.00119651, 0.896856, 0.704401, 0.614225, 0.785412, 0.871981, 0.370403,
      458.595, -1.70121, -2.75143, 82.7015, 0.0494028, 0.000866042, 7.18265, 0.00038382, 0.769085, 0.561173, 0.520457, 0.729664, 0.927444, 0.489668,
      389.276, -0.640875, -1.69785, 66.2318, 0.0661321, 0.00100727, 3.48263, 0.0030886, 0.81817, 0.445804, 0.373645, 0.54488, 0.838136, 0.277922,
      364.819, -1.23607, 3.00747, 131.716, 0.177839, 0.0109753, 1.95134, 0.00581674, 0.988602, 0.782601, 0.535467, 0.791623, 0.684215, 0.315385,
      436.093, 1.32462, -2.6516, 104.498, 0.120923, 0.00311994, 1.76451, 0.000862991, 0.97247, 0.418627, 0.337423, 0.430478, 0.806022, 0.333948,
      465.006, -1.49364, -2.23046, 43.8932, 0.0245304, 0.000147027, 9.96055, 0.000447055, 0.821586, 0.629237, 0.531228, 0.765881, 0.84424, 0.0946603,
      429.212, 0.155718, 1.66979, 41.3063, 0.0236911, 0.000126645, 9.52436, 0.00468853, 0.86641, 0.621173, 0.547757, 0.716951, 0.88181, 0.0905209,
      328.639, 2.17949, -1.75809, 54.0732, 0.0522756, 0.000681125, 4.76793, 5.62273e-05, 0.947017, 0.538674, 0.486649, 0.568812, 0.90342, 0.0896149,
      408.123, -0.111047, 2.30905, 125.968, 0.142283, 0.00552744, 1.91895, 0.0121288, 0.820834, 0.318148, 0.28284, 0.387591, 0.889021, 0.490927,
      467.193, -0.513104, 2.22319, 72.2216, 0.0346617, 0.000465225, 11.1715, 0.0106591, 1.0654, 0.895387, 0.744764, 0.840425, 0.831779, 0.0298767,
      498.131, 1.15981, 2.07779, 44.3813, 0.0328045, 0.000164474, 4.65903, 0.000579216, 1.22887, 0.621579, 0.450726, 0.505814, 0.72513, 0.0777427,
      426.213, -0.280272, 0.978241, 91.4957, 0.0831724, 0.00204949, 3.56211, 0.00846218, 0.847297, 0.546631, 0.454736, 0.645146, 0.831889, 0.53982,
      465.325, -1.08268, -2.86571, 126.754, 0.145102, 0.00289775, 0.948504, 0.000795005, 0.918168, 0.215334, 0.174421, 0.234525, 0.810002, 0.493769,
      487.717, -1.09357, 0.104525, 87.998, 0.0548816, 0.000832128, 5.03395, 0.0018697, 0.898198, 0.768376, 0.622918, 0.855464, 0.810695, 0.0805083,
      460.32, 0.322116, 1.4818, 96.4206, 0.0772715, 0.00183369, 3.97436, 0.00980667, 0.917779, 0.768428, 0.56303, 0.83727, 0.732703, 0.123772,
      429.885, 1.04658, 0.83108, 135.071, 0.168907, 0.0056886, 1.18049, 0.00204467, 1.16265, 0.272135, 0.250664, 0.234064, 0.921104, 0.52026,
      416.49, -1.38785, 3.03483, 76.1371, 0.0753513, 0.00148575, 3.47274, 0.00073075, 1.29192, 0.776709, 0.68598, 0.601205, 0.883187, 0.12372,
      401.492, -0.728029, -2.56552, 56.4707, 0.0410957, 0.000484764, 6.98458, 0.0041176, 0.891753, 0.624358, 0.544201, 0.700147, 0.871617, 0.117972,
      389.512, -0.977478, -3.03471, 124.73, 0.171238, 0.00798684, 1.59065, 0.00491538, 1.14163, 0.484204, 0.321306, 0.424132, 0.663576, 0.330135,
      482.122, 0.475403, -2.32153, 70.6338, 0.0376825, 0.000378115, 7.06648, 0.00487535, 0.679421, 0.404333, 0.347924, 0.595113, 0.860488, 0.42503,
      477.844, -0.651252, -0.981514, 83.1319, 0.0458527, 0.000820267, 8.50863, 0.0068432, 0.942974, 0.854918, 0.682198, 0.906618, 0.79797, 0.0321493,
      411.681, -1.1857, 2.73617, 44.4281, 0.0250287, 0.000168697, 10.7596, 0.001359, 0.991983, 0.904349, 0.807463, 0.911658, 0.892866, 0.0637436,
      467.803, 0.936166, 1.57508, 170.264, 0.174889, 0.00934324, 1.74666, 0.00633735, 0.779833, 0.440548, 0.176611, 0.564926, 0.400889, 0.572496,
      486.084, 1.49588, -2.30166, 64.054, 0.0352318, 0.000309523, 7.07762, 0.000437811, 0.900545, 0.583606, 0.336427, 0.648058, 0.576463, 0.0432337,
      313.505, -0.0371042, 2.27922, 58.3331, 0.0625786, 0.000887167, 3.62015, 0.0110525, 0.755274, 0.356541, 0.290648, 0.472067, 0.815191, 0.247983,
      479.888, 0.913729, 3.01941, 43.4999, 0.0170606, 8.87984e-05, 17.8822, 0.00160244, 0.94672, 0.8328, 0.772966, 0.879669, 0.928154, 0.0163017,
      389.677, -0.837479, -2.5654, 83.8797, 0.0843874, 0.00209436, 3.48513, 0.00398647, 0.945646, 0.667355, 0.588452, 0.705713, 0.881767, 0.452218,
      473.517, -0.179933, 2.0591, 71.8836, 0.0236403, 0.000219724, 16.6309, 0.00867017, 1.01335, 0.872234, 0.709266, 0.860746, 0.813161, 0.020209,
      411.508, -0.281281, -2.20874, 41.3667, 0.0198988, 0.000119325, 15.1444, 0.00506598, 1.08196, 0.853377, 0.781797, 0.788731, 0.916122, 0.020814,
      410.069, -0.32659, -2.65876, 48.5114, 0.0356921, 0.000300333, 6.60522, 0.00563848, 1.2262, 0.745546, 0.678947, 0.608013, 0.91067, 0.0757098,
      447.464, 0.032578, -1.38899, 64.9217, 0.0441808, 0.000463187, 5.37102, 0.00939499, 0.928753, 0.70827, 0.607952, 0.762604, 0.858361, 0.0792598,
      473.431, 0.338405, 0.433939, 70.3391, 0.0349027, 0.000433312, 10.1912, 0.00835345, 0.959615, 0.721455, 0.679682, 0.751816, 0.942099, 0.041505,
      479.614, 0.269836, 1.55379, 67.6974, 0.0658888, 0.000795223, 2.78005, 0.00725174, 0.995375, 0.662731, 0.479566, 0.66581, 0.72362, 0.213967,
      492.2, 2.25407, -0.381352, 116.075, 0.102047, 0.00335511, 3.15724, 0.000136468, 0.980329, 0.687779, 0.536426, 0.70158, 0.779939, 0.522924,
      451.914, 0.93687, 2.26641, 54.1676, 0.0162342, 7.70741e-05, 18.0143, 0.0017476, 0.930535, 0.807258, 0.666014, 0.86752, 0.825032, 0.0216878,
      445.764, 1.3109, -1.06321, 87.8535, 0.0491718, 0.000874584, 7.3562, 0.00131385, 0.76927, 0.535986, 0.413462, 0.696746, 0.771405, 0.184801,
      450.21, 1.17986, -1.56985, 86.8793, 0.0492759, 0.000899967, 7.52181, 0.00185079, 0.973675, 0.893724, 0.748493, 0.917887, 0.837499, 0.0310348,
      478.528, 1.051, 1.3873, 151.682, 0.163772, 0.0074219, 1.68964, 0.0045045, 0.893127, 0.554296, 0.232964, 0.620624, 0.420287, 0.207892,
      409.273, 2.66838, 2.26801, 79.6551, 0.0614712, 0.00118976, 5.12204, 2.93399e-05, 0.927685, 0.656827, 0.549595, 0.708028, 0.836743, 0.392682,
      321.311, 0.332457, 0.053002, 64.3948, 0.0721811, 0.00165863, 4.41041, 0.00846199, 0.830792, 0.783442, 0.622007, 0.943006, 0.793941, 0.137044,
      460.219, -0.0344811, 1.24494, 225.646, 0.308263, 0.0300525, 1.02592, 0.0225817, 1.04362, 0.457569, 0.305917, 0.438445, 0.668571, 0.695986,
      472.904, 0.00048167, -1.91698, 70.4467, 0.0398394, 0.000508575, 8.04297, 0.00789836, 1.00986, 0.921302, 0.790272, 0.912306, 0.857777, 0.0396683,
      356.438, -1.2835, -0.475187, 64.8764, 0.0785042, 0.0012685, 2.62187, 0.00136922, 0.884916, 0.406768, 0.376904, 0.459668, 0.926583, 0.232196,
      459.163, -0.714582, 1.56449, 84.509, 0.0569286, 0.00106626, 5.77927, 0.00448651, 0.833725, 0.700519, 0.626355, 0.840228, 0.894129, 0.0909841,
      463.811, -0.456498, -2.14074, 117.467, 0.114848, 0.00339718, 2.24259, 0.00947501, 0.922644, 0.403161, 0.383384, 0.436963, 0.950944, 0.309802,
      486.312, 0.8681, 1.24584, 171.664, 0.204821, 0.0107664, 1.25299, 0.00388408, 0.935476, 0.422219, 0.29626, 0.451342, 0.701673, 0.610197,
      447.577, 1.01909, 0.485098, 99.0496, 0.103494, 0.00191037, 1.72335, 0.00221937, 0.970701, 0.191837, 0.17116, 0.197628, 0.892213, 0.327177,
      420.82, -1.238, -1.68601, 43.5195, 0.0380277, 0.000230716, 4.19544, 0.000789504, 1.3676, 0.478162, 0.408759, 0.349635, 0.854855, 0.0985129,
      469.594, 0.742149, 0.493521, 93.1724, 0.0799903, 0.0019572, 3.82405, 0.00423606, 0.807089, 0.586474, 0.511557, 0.726654, 0.872259, 0.257443,
      483.724, -1.87885, -0.0644108, 94.022, 0.0596407, 0.00127411, 6.00591, 0.00042017, 0.893183, 0.71038, 0.652166, 0.795335, 0.918052, 0.133675,
      473.416, 1.19414, -1.1831, 109.378, 0.0957685, 0.00202331, 2.30353, 0.00143257, 0.695681, 0.298553, 0.263803, 0.429151, 0.883605, 0.45107,
      441.737, -0.689663, 2.05341, 91.8984, 0.0563923, 0.00115799, 6.45722, 0.00497868, 0.814182, 0.729741, 0.624501, 0.896288, 0.855785, 0.0455833,
      467.475, 0.0535085, 2.68098, 136.744, 0.124817, 0.00409019, 2.10338, 0.0135074, 0.733115, 0.26159, 0.216349, 0.35682, 0.827054, 0.640897,
      447.844, 1.2771, -1.05623, 121.061, 0.127892, 0.00348114, 1.66413, 0.00165338, 0.841335, 0.358318, 0.299269, 0.425893, 0.835204, 0.559521,
      434.219, -2.27503, -0.428403, 205.755, 0.303033, 0.0270786, 0.973092, 0.000133471, 1.06584, 0.394197, 0.233592, 0.369847, 0.592576, 0.748168,
      479.431, 1.3743, -0.208677, 159.542, 0.182782, 0.00951058, 1.55741, 0.00224344, 1.18115, 0.577022, 0.318164, 0.488524, 0.551389, 0.538823,
